Postcode,Regionname,Suburb,Type,Rooms,Bathroom,BuildingArea,YearBuilt,Price,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_price_median,airbnb_weekly_price_mean,airbnb_monthly_price_mean
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,103.0,2000.0,775000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,73.0,1960.0,572000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,2000.0,510000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,t,3,2.0,148.0,1990.0,1460000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,1970.0,465000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,2.0,,2000.0,801000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,75.0,1970.0,623500.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,45.0,1970.0,409000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,,370000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,t,3,2.0,118.0,2003.0,1250000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,2000.0,480000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,2,2.0,,,2325000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,77.0,1940.0,659000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,75.0,1960.0,780000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,2.0,,2000.0,865000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,2,1.0,94.0,1890.0,1455000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,44.0,1960.0,360500.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,2.0,107.0,1986.0,1300000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,2.0,107.0,1980.0,1300000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,3,1.0,,,1630000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,2,1.0,,1985.0,2430000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,,490000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,85.0,,955000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,41.0,1980.0,380000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,1970.0,601000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,,450000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,2,1.0,,,1500000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,2.0,,,1030000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,,555000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,,,2300000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,44.0,1970.0,515000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,200.0,1910.0,2695000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,,1880.0,2870000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,,805000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,1970.0,370000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,46.0,,360000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,40.0,1950.0,310000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,2,1.0,,,1036500.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,85.0,1970.0,627500.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,56.0,2007.0,425000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,47.0,1970.0,330000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,,450000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,,550000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,,1990.0,1700000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,1970.0,613000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,2.0,,,1240000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,1960.0,832000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,,551000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,3,1.0,,1970.0,740000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,135.0,1890.0,2285000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,3.0,175.0,1890.0,3000000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,2013.0,450000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,65.0,2013.0,515000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,,630000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,72.0,1970.0,600000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,,,1780000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,1,1.0,,,2115000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,1940.0,523000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,4,2.0,,,2050000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,4,2.0,127.0,1880.0,2600000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,47.0,1970.0,320000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,1.0,,,2395000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,2.0,,,920000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,45.0,1960.0,400000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,1.0,18.0,1906.0,1810000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,,612000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,56.0,1970.0,567500.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,53.0,1930.0,540000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,,803000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,t,3,2.0,207.0,2016.0,2010000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,148.0,1890.0,1945000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,1.0,88.0,1920.0,906000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,42.0,1950.0,367000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,2,1.0,77.0,1900.0,1130000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,73.0,1980.0,500000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,37.0,1970.0,310000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,2,1.0,81.0,1930.0,1100000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,48.0,1960.0,410000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,1.0,89.0,1910.0,1125000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,2.0,92.0,2002.0,840000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,172.0,2005.0,1400000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,,635000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,70.0,1970.0,680500.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,,1900.0,1800000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,35.0,1910.0,280000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,,613000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,62.0,1890.0,520000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,2000.0,510000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,2,1.0,84.0,1940.0,1200000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,61.0,1965.0,480000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,,660000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,1970.0,470000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,,,621500.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,4,3.0,,1900.0,2667000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,238.0,1915.0,2200000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,1.0,172.0,1894.0,1700000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,,,1056800.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,,,2400000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,,410000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,1960.0,260800.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,2,1.0,86.0,1900.0,1200000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,140.0,2003.0,1540000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,79.0,1970.0,826000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,t,3,2.0,,,1715000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,h,3,2.0,148.0,1990.0,1700000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,2,1.0,72.0,1969.0,505000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,2011.0,330000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3141.0,Southern Metropolitan,South Yarra,u,1,1.0,,,687000.0,3141.0,131.7902097902098,858.0,120.0,998.3457943925233,3324.2921348314608
3006.0,Southern Metropolitan,Southbank,u,3,1.0,106.0,1993.0,720000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,3,2.0,114.0,1995.0,868000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,1.0,75.0,,590000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,1.0,84.0,2003.0,530000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,2.0,110.0,2000.0,650000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,4,3.0,172.0,1995.0,990000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,1.0,,1995.0,623000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,2.0,100.0,2000.0,592500.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,2.0,99.0,1995.0,600000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,1,1.0,70.0,2007.0,455000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,h,3,1.0,,,1220000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,4,3.0,176.0,2000.0,1250000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,1,1.0,57.0,2004.0,425000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,h,2,1.0,,,815000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,3,2.0,105.0,1994.0,740000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,1.0,,2010.0,580000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,h,3,1.0,,1947.0,700000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,1.0,77.0,2000.0,660000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,3.0,,2013.0,690000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,2.0,73.0,2014.0,800000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,2,2.0,93.0,1994.0,540000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,1,1.0,51.0,2000.0,370000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3006.0,Southern Metropolitan,Southbank,u,3,2.0,112.0,,720000.0,3006.0,157.76402640264027,1212.0,145.0,1224.8333333333333,4269.273684210526
3015.0,Western Metropolitan,Spotswood,h,3,1.0,,1950.0,1040000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,3,1.0,112.0,1991.0,855000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,2,1.0,116.0,1950.0,832500.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,2,1.0,104.0,1950.0,850000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,3,1.0,95.0,1950.0,1080000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,4,2.0,,,1170000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,3,1.0,131.0,1910.0,927000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,4,2.0,158.0,1990.0,850000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,3,1.0,109.0,1890.0,831000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,3,1.0,,,835000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,t,4,3.0,277.0,2015.0,840000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,4,2.0,134.0,1920.0,1315000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,3,1.0,,,1035000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,4,2.0,236.0,2000.0,1161000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,3,1.0,,,775000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,3,1.0,134.0,1940.0,1016000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,3,1.0,127.0,1950.0,1070000.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3015.0,Western Metropolitan,Spotswood,h,4,2.0,158.0,1990.0,871500.0,3015.0,124.75,64.0,96.0,706.125,2002.3333333333333
3182.0,Southern Metropolitan,St Kilda,u,2,1.0,,,509000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,1,1.0,50.0,1960.0,380000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,2,1.0,71.0,1970.0,430000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,2,1.0,66.0,1930.0,602000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,2,1.0,75.0,1970.0,575000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,2,1.0,74.0,1970.0,495000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,h,5,2.0,,1910.0,2000000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,h,3,2.0,123.0,1915.0,1891000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,h,4,2.0,160.0,1910.0,2000000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,h,4,2.0,,1914.0,2220000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,h,4,1.0,,,2455000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,h,3,2.0,192.0,1880.0,2000000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,2,2.0,102.0,1999.0,685000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,2,1.0,,1960.0,465000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,3,2.0,115.0,1995.0,616000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,h,2,1.0,,,875000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,1,1.0,53.0,1998.0,400000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,1,1.0,,,450000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,1,1.0,41.0,2009.0,451000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,t,3,2.0,183.0,2002.0,1400000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,2,1.0,,,455000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,1,1.0,59.0,1995.0,459000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,h,3,2.0,,1868.0,2720000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,2,1.0,,,542500.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,1,1.0,46.0,1960.0,370500.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,1,1.0,53.0,2005.0,385000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,h,3,2.0,122.0,1979.0,1900000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
3182.0,Southern Metropolitan,St Kilda,u,1,1.0,,,475000.0,3182.0,131.73561151079136,1112.0,115.0,987.0052631578948,3860.694805194805
